dataset,method,round,ratio,k,d,train_loss,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,u_active_mean,active_resource_ratio
femnist,full,41,1.0,404222,404222,1.681588642373681,60.294117647058826,1.4913599350873161,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.58225154876709,10.99911880493164,11.890835762023926,0.001976601080968976,0.0001321543282355568,20.0,0.9956206896551724
femnist,full,42,1.0,404222,404222,1.6742434825375674,60.78431372549019,1.4918930951286764,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.566271781921387,11.004058837890625,11.791399955749512,0.0019199507078155875,0.0001235468588027761,20.0,0.9956206896551724
femnist,full,43,1.0,404222,404222,1.571713288091123,62.5,1.4571245978860294,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.5299711227417,11.302483558654785,11.431537628173828,0.001887315302155912,0.0001143448086178888,20.0,0.9956206896551724
femnist,full,44,1.0,404222,404222,1.782060053870082,60.78431372549019,1.4249188292260264,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.573835372924805,11.064300537109375,11.17160701751709,0.0019217979861423373,0.0001260828252063216,20.0,0.9956206896551724
femnist,full,45,1.0,404222,404222,1.4516901347786189,61.76470588235294,1.3867495667700673,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.58280086517334,11.164328575134277,11.588539123535156,0.0019261083798483014,0.0001194970603442633,20.0,0.9956206896551724
femnist,full,46,1.0,404222,404222,1.4506017314642665,62.745098039215684,1.372666602041207,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.578777313232422,11.25121021270752,11.830758094787598,0.0018983989721164107,0.000128563172437917,20.0,0.9956206896551724
femnist,full,47,1.0,404222,404222,1.6820637707039716,62.254901960784316,1.3788639143401502,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.63807201385498,11.315401077270508,11.767230987548828,0.0018749999580904841,0.00013205978439437046,20.0,0.9956206896551724
femnist,full,48,1.0,404222,404222,1.442492267265916,65.93137254901961,1.3393508312748927,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.633770942687988,11.222025871276855,11.710830688476562,0.0019390394445508718,0.00013342549744065632,20.0,0.9956206896551724
femnist,full,49,1.0,404222,404222,1.366707774810493,65.93137254901961,1.2995013068704044,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.556830406188965,10.92454719543457,12.051409721374512,0.001897783251479268,0.0001227945742475209,20.0,0.9956206896551724
femnist,full,50,1.0,404222,404222,1.7144107254594565,63.23529411764706,1.3414903528550093,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.635494232177734,11.381439208984375,11.759753227233887,0.001913177315145731,0.0001352322887155225,20.0,0.9956206896551724
